id,subject,body,text,category,category_id
social_media_46,Historical Photo Colorization Contest,Colorize WW2 images using AI tools. Submit: heritagephotocolor.org/contest Deadline 10/31 Technical specs.,Historical Photo Colorization Contest Colorize WW2 images using AI tools. Submit: heritagephotocolor.org/contest Deadline 10/31 Technical specs.,social_media,2
social_media_415,Event invitation: Workshop Oct 10,"""You were at Grand Canyon with Alex"" - view album: social.com/albums/vacation2018.","Event invitation: Workshop Oct 10 ""You were at Grand Canyon with Alex"" - view album: social.com/albums/vacation2018.",social_media,2
social_media_800,Live alert: Webinar behind-the-scenes,"""Love this!"" View: social.com/profile/user123 Reply or disable: social.com/settings.","Live alert: Webinar behind-the-scenes ""Love this!"" View: social.com/profile/user123 Reply or disable: social.com/settings.",social_media,2
social_media_1216,Event invitation: Meetup Sep 15,"""Thanks for sharing!"" View: social.com/events/event456 Reply or disable: platform.com/notifications.","Event invitation: Meetup Sep 15 ""Thanks for sharing!"" View: social.com/events/event456 Reply or disable: platform.com/notifications.",social_media,2
social_media_460,Popular near you: Tech Conference,"Alex: ""Great event today!"" Lisa: ""Count me in!"" Reply: social.com/chats/hiking.","Popular near you: Tech Conference Alex: ""Great event today!"" Lisa: ""Count me in!"" Reply: social.com/chats/hiking.",social_media,2
social_media_816,Live alert: Webinar behind-the-scenes,"See which article: platform.com/content/video456 Comments: ""Thanks for sharing!"" Disable notifications: social.com/settings.","Live alert: Webinar behind-the-scenes See which article: platform.com/content/video456 Comments: ""Thanks for sharing!"" Disable notifications: social.com/settings.",social_media,2
social_media_371,New friend request from Mike Chen,photo from London received 156 likes and 44 comments. See insights: social.com/insights/post123.,New friend request from Mike Chen photo from London received 156 likes and 44 comments. See insights: social.com/insights/post123.,social_media,2
social_media_707,1st anniversary on LinkedIn!,"Sarah: ""Great event today!"" David: ""Weather looks great!"" Reply: social.com/chats/hiking.","1st anniversary on LinkedIn! Sarah: ""Great event today!"" David: ""Weather looks great!"" Reply: social.com/chats/hiking.",social_media,2
social_media_406,Poll: Vote for favorite tech tools,"23 friends checked in at ""Central Perk"". See photos and menu: platform.com/locations/venue.","Poll: Vote for favorite tech tools 23 friends checked in at ""Central Perk"". See photos and menu: platform.com/locations/venue.",social_media,2
social_media_540,Nearby: Webinar today 8PM,View profile: platform.com/users/sarah Accept/reject: social.com/friends/pending.,Nearby: Webinar today 8PM View profile: platform.com/users/sarah Accept/reject: social.com/friends/pending.,social_media,2
social_media_2202,John Smith mentioned you in a comment,"23 friends checked in at ""Downtown Cafe"". See photos and menu: social.com/places/cafe.","John Smith mentioned you in a comment 23 friends checked in at ""Downtown Cafe"". See photos and menu: social.com/places/cafe.",social_media,2
social_media_1491,Live now: Tech Conference keynote,"Group ""Hiking Buddies"" invited you. RSVP: platform.com/events/workshop.","Live now: Tech Conference keynote Group ""Hiking Buddies"" invited you. RSVP: platform.com/events/workshop.",social_media,2
social_media_453,New event: Tech Conference,post from Paris received 875 likes and 67 comments. See insights: social.com/insights/post123.,New event: Tech Conference post from Paris received 875 likes and 67 comments. See insights: social.com/insights/post123.,social_media,2
social_media_1136,10th anniversary on Twitter!,video from New York received 156 likes and 44 comments. See insights: social.com/insights/post123.,10th anniversary on Twitter! video from New York received 156 likes and 44 comments. See insights: social.com/insights/post123.,social_media,2
social_media_1055,"23 new messages in ""Book Club"" chat","Your group ""Book Club"" is live streaming. Join: platform.com/streaming/event.","23 new messages in ""Book Club"" chat Your group ""Book Club"" is live streaming. Join: platform.com/streaming/event.",social_media,2
social_media_362,Live now: Meetup keynote,"12 friends checked in at ""Tech Hub"". See photos and menu: social.com/places/cafe.","Live now: Meetup keynote 12 friends checked in at ""Tech Hub"". See photos and menu: social.com/places/cafe.",social_media,2
social_media_1281,Event invitation: Meetup Sep 15,story from London received 442 likes and 44 comments. See insights: platform.com/analytics/content.,Event invitation: Meetup Sep 15 story from London received 442 likes and 44 comments. See insights: platform.com/analytics/content.,social_media,2
social_media_1143,Live alert: Webinar behind-the-scenes,"Group ""Photography Group"" invited you. RSVP: social.com/events/meetup.","Live alert: Webinar behind-the-scenes Group ""Photography Group"" invited you. RSVP: social.com/events/meetup.",social_media,2
social_media_1981,New friend request from Lisa Rodriguez,"Group ""Book Club"" invited you. RSVP: social.com/events/meetup.","New friend request from Lisa Rodriguez Group ""Book Club"" invited you. RSVP: social.com/events/meetup.",social_media,2
social_media_265,Your post got 23 new reactions,"Group update: ""Book Club"" posted photo. Trending in ""Digital Artists"": favorite tech tools.","Your post got 23 new reactions Group update: ""Book Club"" posted photo. Trending in ""Digital Artists"": favorite tech tools.",social_media,2
social_media_259,New friend request from John Smith,"""Beach vacation with family"" - view album: social.com/albums/vacation2018.","New friend request from John Smith ""Beach vacation with family"" - view album: social.com/albums/vacation2018.",social_media,2
social_media_1319,News: Lisa Rodriguez started new position,"Group update: ""Photography Group"" posted article. Trending in ""Remote Workers"": best summer destination.","News: Lisa Rodriguez started new position Group update: ""Photography Group"" posted article. Trending in ""Remote Workers"": best summer destination.",social_media,2
social_media_638,Popular near you: Webinar,article from New York received 875 likes and 23 comments. See insights: platform.com/analytics/content.,Popular near you: Webinar article from New York received 875 likes and 23 comments. See insights: platform.com/analytics/content.,social_media,2
social_media_1618,Poll: Vote for favorite tech tools,"15 friends checked in at ""Downtown Cafe"". See photos and menu: platform.com/locations/venue.","Poll: Vote for favorite tech tools 15 friends checked in at ""Downtown Cafe"". See photos and menu: platform.com/locations/venue.",social_media,2
social_media_1963,New follower: Mike Chen,"12 friends checked in at ""Downtown Cafe"". See photos and menu: social.com/places/cafe.","New follower: Mike Chen 12 friends checked in at ""Downtown Cafe"". See photos and menu: social.com/places/cafe.",social_media,2
social_media_1305,News from groups you follow,"Group update: ""Tech Enthusiasts"" posted article. Trending in ""Startup Founders"": weekend plans.","News from groups you follow Group update: ""Tech Enthusiasts"" posted article. Trending in ""Startup Founders"": weekend plans.",social_media,2
social_media_1015,Birthday reminder: 15 friends this week,"Your group ""Hiking Buddies"" is live streaming. Join: social.com/live/conference.","Birthday reminder: 15 friends this week Your group ""Hiking Buddies"" is live streaming. Join: social.com/live/conference.",social_media,2
social_media_1030,Poll: Vote for favorite tech tools,video from New York received 156 likes and 12 comments. See insights: social.com/insights/post123.,Poll: Vote for favorite tech tools video from New York received 156 likes and 12 comments. See insights: social.com/insights/post123.,social_media,2
social_media_1993,News from groups you follow,"Sarah: ""Check this out"" David: ""Count me in!"" Reply: platform.com/messages/group.","News from groups you follow Sarah: ""Check this out"" David: ""Count me in!"" Reply: platform.com/messages/group.",social_media,2
social_media_83,"New event in ""Photography Enthusiasts""","""Night Photography Workshop"" on Aug 30. RSVP: social.com/events/night-photo.","New event in ""Photography Enthusiasts"" ""Night Photography Workshop"" on Aug 30. RSVP: social.com/events/night-photo.",social_media,2
social_media_1206,Nearby: Tech Conference today 6PM,"See which article: social.com/posts/photo123 Comments: ""Great insight!"" Disable notifications: platform.com/notifications.","Nearby: Tech Conference today 6PM See which article: social.com/posts/photo123 Comments: ""Great insight!"" Disable notifications: platform.com/notifications.",social_media,2
social_media_442,1st anniversary on Social Platform!,"Your group ""Book Club"" is live streaming. Join: social.com/live/conference.","1st anniversary on Social Platform! Your group ""Book Club"" is live streaming. Join: social.com/live/conference.",social_media,2
social_media_734,Watch later: Recommended post,"""Beach vacation with family"" - view album: platform.com/memories/beach.","Watch later: Recommended post ""Beach vacation with family"" - view album: platform.com/memories/beach.",social_media,2
social_media_1241,Poll: Vote for favorite tech tools,"Mike: ""Anyone free this weekend?"" Lisa: ""Count me in!"" Reply: social.com/chats/hiking.","Poll: Vote for favorite tech tools Mike: ""Anyone free this weekend?"" Lisa: ""Count me in!"" Reply: social.com/chats/hiking.",social_media,2
